地區,餐廳名稱,餐廳地址,query,place_id,matched_name,matched_address,status,,URL,,,,,,,,,,,,,,,,
台北,好想吃冰公館店,台北市大安區溫州街80號,好想吃冰公館店 台北市大安區溫州街80號,ChIJnX29aompQjQR1Mz4z-ccjh4,好想吃冰 かき氷 日式蔬食 台大公館店 ( Vegetarian / Vegan meal ),"No. 80號, Wenzhou St, Da’an District, Taipei City, Taiwan 10648",OK,,https://s.openrice.com/cHRSm02YUO600~d96e0HNGw,,,,,,,,,,,,,,,,
台北,瓦崎燒烤 公館店,大安區新生南路三段104號,瓦崎燒烤 公館店 大安區新生南路三段104號,ChIJzzw-qZWpQjQRXg011AO6P1E,Watch BBQ,"106, Taiwan, Taipei City, Da’an District, Section 3, Xinsheng S Rd, 104號2樓",OK,,https://s.openrice.com/cHRSm02vYa000~d96e0HNGw,,,,,,,,,,,,,,,,
台北,瓦崎燒烤 西門店,台北市大安區新生南路三段104號2樓,瓦崎燒烤 西門店 台北市大安區新生南路三段104號2樓,ChIJzzw-qZWpQjQRXg011AO6P1E,Watch BBQ,"106, Taiwan, Taipei City, Da’an District, Section 3, Xinsheng S Rd, 104號2樓",OK,,https://s.openrice.com/cHRSm02MyQ300~d96e0HNGw,,,,,,,,,,,,,,,,
台北,瓦崎燒烤 敦南店,大安區敦化南路一段160巷60號,瓦崎燒烤 敦南店 大安區敦化南路一段160巷60號,ChIJs2OI49qrQjQR5vDQ9NhLpOg,Watch BBQ,"No. 60, Lane 160, Section 1, Dunhua S Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02zko2W0~d96e0HNGw,,,,,,,,,,,,,,,,
台北,Le blanc,台北市大安區大安路一段183號,Le blanc 台北市大安區大安路一段183號,ChIJ1aexh9GrQjQRBdl35-SffoQ,Le Blanc Taipei,"No. 183, Section 1, Da'an Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02hs0600~dqw5tx7xf,,,,,,,,,,,,,,,,
台中,淇里思印度餐館 大坑店  (發票一間店開一張),臺中市北屯區松竹路一段2號,淇里思印度餐館 大坑店  (發票一間店開一張) 臺中市北屯區松竹路一段2號,ChIJOwLXn0UZaTQRBcYUbeVJ3cw,淇里思印度餐館 CHILLIESINE Indian Restaurant 大坑店 Dakeng,"No. 2號, Section 1, Songzhu Rd, Beitun District, Taichung City, Taiwan 406",OK,,https://s.openrice.com/cHbrmW24xS700,,,,,,,,,,,,,,,,
台中,淇里思印度餐館 崇德店 (發票一間店開一張),臺中市北屯區山西路三段175號,淇里思印度餐館 崇德店 (發票一間店開一張) 臺中市北屯區山西路三段175號,ChIJ3ZKt0MMXaTQR-qkMcpmz57A,Chilliesine Indian Bistro Chongde,"No. 175號, Section 3, Shanxi Rd, Beitun District, Taichung City, Taiwan 406",OK,,https://s.openrice.com/cHbrmW24BS700,,,,,,,,,,,,,,,,
新北/基隆,典藏33觀景餐廳,板橋區中山路一段161號33樓,典藏33觀景餐廳 板橋區中山路一段161號33樓,ChIJWWqX1R6oQjQRz9jEIsV5bIQ,典藏33觀景餐廳,"220, Taiwan, New Taipei City, Banqiao District, Section 1, Zhongshan Rd, 161號33樓",OK,,https://s.openrice.com/cHRSmG2nda300~dyEUFD1xo,,,,,,,,,,,,,,,,
高雄/屏東,典藏駁二餐廳,鹽埕區大義街2號C6-11倉庫,典藏駁二餐廳 鹽埕區大義街2號C6-11倉庫,ChIJbw81EYgDbjQRchi4ucsi65Y,典藏駁二餐廳 ARTCO,"No. 2, Dayi St, Yancheng District, Kaohsiung City, Taiwan 803",OK,,https://s.openrice.com/cHRSn02Gye1W0~dyEUFD1xo,,,,,,,,,,,,,,,,
台北,50/50 cuisine française (十間店一張支票，月結45天),高雄市鳥松區美山路36巷1-31號,50/50 cuisine française (十間店一張支票，月結45天) 高雄市鳥松區美山路36巷1-31號,ChIJZWVlQO63QjQRlBEYs3R299I,十間店-三芝牛肉麵推薦|人氣牛肉麵|必吃牛肉麵|熱門滷味|麵食首選|在地推薦餐廳,"No. 15號, Section 1, Zhongzheng Rd, Sanzhi District, New Taipei City, Taiwan 252",OK,,https://s.openrice.com/cHRSm024Te600~d8oXBIrqf,,,,,,,,,,,,,,,,
台北,Belly Craft Beer - 北裡 品酒區,台北市大安路一段22號B1,Belly Craft Beer - 北裡 品酒區 台北市大安路一段22號B1,ChIJWQTAMompQjQRMc-wrgbHHV8,啤酒肚釀製 BeerBelly Brewing,"241, Taiwan, New Taipei City, Sanchong District, Zhongxing N St, 50號2 樓",OK,,https://s.openrice.com/cHRSm02exm700~dvaSwgM34,,,,,,,,,,,,,,,,
台北,元潮蒙古烤肉,新北市林口區仁愛路二段688號,元潮蒙古烤肉 新北市林口區仁愛路二段688號,ChIJS_e7DdumQjQRbd9_fW-8_Bo,元潮蒙古烤肉酸菜白肉鍋,"No. 688號, Section 2, Ren'ai Rd, Linkou District, New Taipei City, Taiwan 244",OK,,https://s.openrice.com/cHRSmG2ScO600~dbxK4r4q1,,,,,,,,,,,,,,,,
台北,WAFER,台北市士林區忠誠路二段200號3樓WAFER,WAFER 台北市士林區忠誠路二段200號3樓WAFER,,,,NO_MATCH,,https://s.openrice.com/cHRSm02Lxu700~uFUPYKQ,,,,,,,,,,,,,,,,
台北,光景 Scene Select,台北市松山區健康路11-1號1樓,光景 Scene Select 台北市松山區健康路11-1號1樓,ChIJwbznrpirQjQRUaMQF0bZVqo,The Quiet Light 默光咖啡（松山店）,"105, Taiwan, Taipei City, Songshan District, Jiankang Rd, 11-1號店面（默光咖啡1樓",OK,,https://s.openrice.com/cHRSm02BBq700,,,,,,,,,,,,,,,,
台北,Alchemy Bar,台北市信義區信義路5段16-1號,Alchemy Bar 台北市信義區信義路5段16-1號,ChIJTeWliLarQjQR5z76uiJVAlM,Alchemy Speakeasy Bar Taipei,"110, Taiwan, Taipei City, Xinyi District, Section 5, Xinyi Rd, 16-1號2樓",OK,,https://s.openrice.com/cHRSm028EK400~uFUPYKQ,,,,,,,,,,,,,,,,
台北,Opium Champagne Bar,信義區信義路五段16-2號,Opium Champagne Bar 信義區信義路五段16-2號,ChIJceTcz5erQjQR1Cg7rXfdfl4,Opium Champagne Bar,"110, Taiwan, Taipei City, Xinyi District, Section 5, Xinyi Rd, 16-2號號1F",OK,,https://s.openrice.com/cHRSm02ZS4700~uFUPYKQ,,,,,,,,,,,,,,,,
台北,金洹苑 KIN KAN EN,106台北市大安區延吉街131巷31號,金洹苑 KIN KAN EN 106台北市大安區延吉街131巷31號,ChIJtX9viZ2rQjQRsxbxynIwBK0,KIN KAN EN,"No. 31號, Lane 131, Yanji St, Da’an District, Taipei City, Taiwan 10696",OK,,https://s.openrice.com/cHRSm02KRu700~uN1bRKQ,,,,,,,,,,,,,,,,
台北,木槿韓國御廚美膳,松山區南京東路四段75巷20號,木槿韓國御廚美膳 松山區南京東路四段75巷20號,ChIJs6DthrurQjQRk5x1KdCWQ4s,木槿韓國御廚美膳,"No. 20號, Lane 75, Section 4, Nanjing E Rd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02I14100~uN1bRKQ,,,,,,,,,,,,,,,,
台北,野人Shabu 冷藏/熟成高級肉專門,台北市松山區市民大道四段241號,野人Shabu 冷藏/熟成高級肉專門 台北市松山區市民大道四段241號,ChIJ5y_0AMSrQjQRwWjlQUAnikw,野人火鍋 台北總店,"No. 241號, Section 4, Civic Blvd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02vSu600~uN1bRKQ,,,,,,,,,,,,,,,,
台北,初米咖啡,台北市中山區錦州街423-1號,初米咖啡 台北市中山區錦州街423-1號,ChIJDWZAhOOrQjQRHZbAK9PCr_A,Choose me Cafe & Meals,"No. 423-1號, Jinzhou St, Zhongshan District, Taipei City, Taiwan 10491",OK,,https://s.openrice.com/cHRSm02Jlu500~uFUPYKQ,,,,,,,,,,,,,,,,
台北,小膳香成都麻辣鍋,台北市大安區延吉街62巷11號1樓,小膳香成都麻辣鍋 台北市大安區延吉街62巷11號1樓,ChIJHUPPD8SrQjQRbYTckdDY4mQ,小膳香成都麻辣火鍋,"No. 40-2號, Lane 223, Section 4, Zhongxiao E Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02UQu700~dnaDlYBZ4,,,,,,,,,,,,,,,,
台北,Have A Nice Day好處餐廳,106台北市大安區羅斯福路三段283巷14弄30號,Have A Nice Day好處餐廳 106台北市大安區羅斯福路三段283巷14弄30號,ChIJ6xM2ZompQjQRnuDvmNIzDdA,HAVE A NICE DAY,"No. 30號, Alley 14, Lane 283, Section 3, Luosifu Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02iui600~dnaDlYBZ4,,,,,,,,,,,,,,,,
台北,Ulove羽樂歐陸創意料理,110台北市信義區光復南路461號8F,Ulove羽樂歐陸創意料理 110台北市信義區光復南路461號8F,ChIJlVNfWeqrQjQRqO4OMZ0keZ4,Ulove,"No. 162號, Section 4, Nanjing E Rd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02ZIG700~uZAvnKQ,,,,,,,,,,,,,,,,
高雄/屏東,Little Queen Cafe 小食后,高雄市鼓山區中華一路２２３號１樓,Little Queen Cafe 小食后 高雄市鼓山區中華一路２２３號１樓,ChIJYdLM5IYFbjQRX2hWsfMHylI,小食后Cafe,"804, Taiwan, Kaohsiung City, Gushan District, Zhonghua 1st Rd, 223號1F",OK,,https://s.openrice.com/cHRSn02NCK700~dDBAcqDkQ,,,,,,,,,,,,,,,,
高雄/屏東,Lion義式餐酒館,高雄市三民區山東街９號,Lion義式餐酒館 高雄市三民區山東街９號,ChIJSURceu4EbjQRZYYO2thRGwc,Lion,"No. 9號, Shandong St, Sanmin District, Kaohsiung City, Taiwan 807",OK,,https://s.openrice.com/cHRSn02Epm700~dDBAcqDkQ,,,,,,,,,,,,,,,,
台北,Fun cafe 親子餐廳,文山區羅斯福路五段236巷3弄32號1樓,Fun cafe 親子餐廳 文山區羅斯福路五段236巷3弄32號1樓,ChIJv_8Ru3qpQjQR6TrsYZ96mt0,Fun Fun Cafe 放放咖啡| Coffee,"No. 151號, Ningxia Rd, Datong District, Taipei City, Taiwan 103",OK,,https://s.openrice.com/cHRSm02RW0700~uN1bRKQ,,,,,,,,,,,,,,,,
台北,Mini Fun Cafe 手做廚房,文山區羅斯福路五段236巷3弄28號,Mini Fun Cafe 手做廚房 文山區羅斯福路五段236巷3弄28號,ChIJY6DlaACrQjQRKKKiCZj6G-A,喆升商行-Fun 暑假 夏令營,"No. 28號, Alley 3 Lane 236 Section 5 Roosevelt Rd, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm02YiK700~dBhRsWs9u,,,,,,,,,,,,,,,,
台北,四哥的店,文山區指南路三段38巷33-1號,四哥的店 文山區指南路三段38巷33-1號,ChIJHbs61jEAaDQRaDrp756YR4g,Four Brothers Restaurant,"116, Taiwan, Taipei City, Wenshan District, Lane 38, Section 3, Zhinan Rd, 33-1號2F",OK,,https://s.openrice.com/cHRSm02QEm500~uN1bRKQ,,,,,,,,,,,,,,,,
台北,貓空 四爺,文山區指南路三段38巷16-2號2樓,貓空 四爺 文山區指南路三段38巷16-2號2樓,ChIJl9YAZZEBaDQR9c8XAqNXvhs,貓空 四爺,"No. 16-2號, Lane 38, Section 3, Zhinan Rd, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm024yA3W0~uN1bRKQ,,,,,,,,,,,,,,,,
台北,邀月茶坊,文山區指南路三段40巷6號,邀月茶坊 文山區指南路三段40巷6號,ChIJGeXVHiUAaDQRh5iAH6qA7E4,Yao Yue Teahouse,"No. 6號, Lane 40, Section 3, Zhinan Rd, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm02KdK300~uN1bRKQ,,,,,,,,,,,,,,,,
台北,I Met You,信義區基隆路一段380巷5號,I Met You 信義區基隆路一段380巷5號,ChIJtbSP2MmrQjQRd6j_oyDcOoU,I Met You Cafe,"No. 5, Lane 380, Section 1, Jilong Rd, Xinyi District, Taipei City, Taiwan 110",OK,,https://s.openrice.com/cHRSm02k24600~uN1bRKQ,,,,,,,,,,,,,,,,
新北/基隆,淡水紅樓中餐廳1899,新北市淡水區三民街2巷6號,淡水紅樓中餐廳1899 新北市淡水區三民街2巷6號,ChIJ0aIdGFqlQjQRKMswTtT-i_8,Red Castle 1899,"No. 6號, Lane 2, Sanmin St, Tamsui District, New Taipei City, Taiwan 251",OK,,https://s.openrice.com/cHRSmG2Ada300~uZAvnKQ,,,,,,,,,,,,,,,,
台北,迺乾茶莊,台北市文山區指南路三段38巷37號,迺乾茶莊 台北市文山區指南路三段38巷37號,ChIJTRFSty8AaDQR1N5DbrXHdPc,Nai Cian Tea House,"No. 37號, Lane 38, Section 3, Zhinan Rd, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm02JpK300~uN1bRKQ,,,,,,,,,,,,,,,,
台北,饗瘦鐵板燒,台北市敦化北路165巷14號1樓,饗瘦鐵板燒 台北市敦化北路165巷14號1樓,ChIJ835km7urQjQR3757tWKUX2s,饗瘦鐵板燒,"105, Taiwan, Taipei City, Songshan District, Lane 165, Dunhua N Rd, 14號1樓",OK,,https://s.openrice.com/cHRSm02Zh0700~dUdWoNmCm,,,,,,,,,,,,,,,,
台北,何善之精緻火鍋,台北市大安區敦化南路二段170號,何善之精緻火鍋 台北市大安區敦化南路二段170號,ChIJNZtn67WrQjQR97kFXe7iEWY,Yuan Guo Exquisite Hot Pot Private Kitchen,"106, Taiwan, Taipei City, Da’an District, Alley 19, Lane 216, Section 4, Zhongxiao E Rd, 16號1樓",OK,,https://s.openrice.com/cHRSm02myC3W0~diREfOqhz,,,,,,,,,,,,,,,,
台北,正大休閒茶園,台北市文山區指南路三段38巷33-5號,正大休閒茶園 台北市文山區指南路三段38巷33-5號,ChIJi9a4HS4AaDQR6ZmHtcK5oOk,Jheng Da Tea Garden,"No. 33-5號, Lane 38, Section 3, Zhinan Rd, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm02niO700~dDQbBlr8U,,,,,,,,,,,,,,,,
台北,寒舍茶坊,116台北市文山區指南路三段40巷6號,寒舍茶坊 116台北市文山區指南路三段40巷6號,ChIJC32D5CQAaDQRlJZR4m9vZMY,寒舍茶坊,"No. 6號, Lane 40, Section 3, Zhinan Rd, Wenshan District, Taipei City, Taiwan 116",OK,,https://s.openrice.com/cHRSm02GSO400~dDQbBlr8U,,,,,,,,,,,,,,,,
新北/基隆,Azhuma 阿珠嬤,新北市新莊區中正路723-3號,Azhuma 阿珠嬤 新北市新莊區中正路723-3號,ChIJo13GkQynQjQRZYTty7an0sk,阿珠嬤 Azhuma 外帶海鮮煲鍋/冠軍牛肉麵/砂鍋粥,"No. 723-3號, Zhongzheng Rd, Xinzhuang District, New Taipei City, Taiwan 242",OK,,https://s.openrice.com/cHRSmG2wCK700~dDQbBlr8U,,,,,,,,,,,,,,,,
台北,Waiting Bistro,大安區忠孝東路三段251巷13弄6號1樓,Waiting Bistro 大安區忠孝東路三段251巷13弄6號1樓,ChIJB6sJ-R-rQjQRDqoY7n_dsBA,調味品串酒坊-大安聚餐餐廳|酒吧首選|熱門酒吧|必吃餐酒館|網美餐酒館|人氣居酒屋|居酒屋推薦,"106, Taiwan, Taipei City, Da’an District, Alley 13, Lane 251, Section 3, Zhongxiao E Rd, 6號1樓",OK,,https://s.openrice.com/cHRSm02UOC600~uZAvnKQ,,,,,,,,,,,,,,,,
台北,咖啡弄 士林店 COFFEE ALLEY,台北市士林區中正路253號2樓,咖啡弄 士林店 COFFEE ALLEY 台北市士林區中正路253號2樓,ChIJ82bWsLyuQjQRhnCz31yDET4,Coffee Alley,"111, Taiwan, Taipei City, Shilin District, Zhongzheng Rd, 253號2樓",OK,,https://s.openrice.com/cHRSm02488000~uZAvnKQ,,,,,,,,,,,,,,,,
台北,咖啡弄 敦化店 COFFEE ALLEY,111台北市士林區中正路253號2樓,咖啡弄 敦化店 COFFEE ALLEY 111台北市士林區中正路253號2樓,ChIJ82bWsLyuQjQRhnCz31yDET4,Coffee Alley,"111, Taiwan, Taipei City, Shilin District, Zhongzheng Rd, 253號2樓",OK,,https://s.openrice.com/cHRSm022by100~uZAvnKQ,,,,,,,,,,,,,,,,
台北,咖啡弄 站前店 COFFEE ALLEY,中正區館前路18號2樓,咖啡弄 站前店 COFFEE ALLEY 中正區館前路18號2樓,ChIJ15RhJXOpQjQR9KORWgjDPr8,Coffee Alley (Zhanqian Branch),"100, Taiwan, Taipei City, Zhongzheng District, Guanqian Rd, 18號2樓",OK,,https://s.openrice.com/cHRSm02MnW000~uZAvnKQ,,,,,,,,,,,,,,,,
台北,綠野仙蹤 北投明德店,台北市北投區明德路157-1號,綠野仙蹤 北投明德店 台北市北投區明德路157-1號,ChIJwxIRHY6uQjQRqjTgoMGf1kQ,綠野仙蹤Wonderland cafe,"No. 157-1號, Mingde Rd, Beitou District, Taipei City, Taiwan 112",OK,,https://s.openrice.com/cHRSm02wsm200~uZAvnKQ,,,,,,,,,,,,,,,,
台北,EAT PLUS 玩食家,台北市士林區忠誠路二段154巷7號1樓,EAT PLUS 玩食家 台北市士林區忠誠路二段154巷7號1樓,ChIJuRqHkx-vQjQRmXL0dJlMAE0,EAT PLUS 義式小館/私廚/包場/奢侈早午餐,"111, Taiwan, Taipei City, Shilin District, Lane 154, Section 2, Zhongcheng Rd, 7號一樓",OK,,https://s.openrice.com/cHRSm02y5O3W0~uN1bRKQ,,,,,,,,,,,,,,,,
台北,天母火鍋世家,251 新北市淡水區北新路129號10樓,天母火鍋世家 251 新北市淡水區北新路129號10樓,ChIJoXP2C1alQjQRtbVcf_sXstA,好鍋們淡水大忠店,"No. 125, Dazhong St, Tamsui District, New Taipei City, Taiwan 251",OK,,https://s.openrice.com/cHRSm02RBq300~uN1bRKQ,,,,,,,,,,,,,,,,
台北,韓老二韓國烤肉 新大安店,台北市大安區大安路一段19巷6號,韓老二韓國烤肉 新大安店 台北市大安區大安路一段19巷6號,ChIJ3c3dhbCrQjQRGzXDS6NqWFU,韓老二韓式烤肉-新大安店,"No. 6號, Lane 19, Section 1, Da'an Rd, Da’an District, Taipei City, Taiwan 106",OK,,https://s.openrice.com/cHRSm02NDa600~daxIHNsK6,,,,,,,,,,,,,,,,
台北,双喜 Cié Cié Taipei 喜喜吧,台北市信義區松仁路90號2樓,双喜 Cié Cié Taipei 喜喜吧 台北市信義區松仁路90號2樓,ChIJZVzNlR6rQjQRsKeH2kL_vyU,CieCie Taipei,"106, Taiwan, Taipei City, Da’an District, 信義路四段390號",OK,,https://s.openrice.com/cHRSm020Sm700~daxIHNsK6,,,,,,,,,,,,,,,,
台中,Home.焙小日子 中友店,北區三民路三段175巷27號B棟12樓,Home.焙小日子 中友店 北區三民路三段175巷27號B棟12樓,ChIJiaAlPWY9aTQRG0htbz9vhCI,烘焙DIY｜Home.焙小日子｜中友百貨店,"404, Taiwan, Taichung City, North District, Section 3, Sanmin Rd, 161號, Chungyo Department Store, 12樓",OK,,https://s.openrice.com/cHRSmW2PyQ3W0~uZAvnKQ,,,,,,,,,,,,,,,,
台中,Home.焙小日子 新時代店,東區復興路四段186號8F,Home.焙小日子 新時代店 東區復興路四段186號8F,ChIJeY0ulRU9aTQRgA8BMhYoQ10,烘焙DIY｜Home.焙小日子｜大魯閣新時代店,"401, Taiwan, Taichung City, East District, Section 4, Fuxing Rd, 186號大魯閣新時代8F",OK,,https://s.openrice.com/cHRSmW2qiq700~uZAvnKQ,,,,,,,,,,,,,,,,
台中,Home.焙實驗所,臺中市北區錦新街36-3號,Home.焙實驗所 臺中市北區錦新街36-3號,ChIJKwfrvGc9aTQRlNLT_YwGErg,Home.焙實驗所,"No. 36-3號, Jinxin St, North District, Taichung City, Taiwan 404",OK,,https://s.openrice.com/cHRSmW2FX4700~uZAvnKQ,,,,,,,,,,,,,,,,
台北,溢香園,士林區天母東路41號,溢香園 士林區天母東路41號,ChIJSYikpICuQjQRpY6eZ4R1rQg,溢香園 天母店,"No. 41號, Tianmu E Rd, Shilin District, Taipei City, Taiwan 111",OK,,https://s.openrice.com/cHRSm02E1O200~uN1bRKQ,,,,,,,,,,,,,,,,
台北,成家小館 天母店,111台北市士林區忠義街84號,成家小館 天母店 111台北市士林區忠義街84號,ChIJhfjSmpyuQjQR7q67aaW6y0E,成家小館 天母店,"No. 84號, Zhongyi St, Shilin District, Taipei City, Taiwan 111",OK,,https://s.openrice.com/cHRSm02l3m700~uN1bRKQ,,,,,,,,,,,,,,,,
新北/基隆,Home.焙小日子 宏匯店,台中市精誠8街12巷4號,Home.焙小日子 宏匯店 台中市精誠8街12巷4號,ChIJeY0ulRU9aTQRgA8BMhYoQ10,烘焙DIY｜Home.焙小日子｜大魯閣新時代店,"401, Taiwan, Taichung City, East District, Section 4, Fuxing Rd, 186號大魯閣新時代8F",OK,,https://s.openrice.com/cHRSmG2vCq700~uZAvnKQ,,,,,,,,,,,,,,,,
台北,渣男 中山五渣,台北市承德路二段14號,渣男 中山五渣 台北市承德路二段14號,ChIJFyCtdQGpQjQR4djMX1rPQPs,Taiwan Bistro,"No. 14號, Section 2, Chengde Rd, Datong District, Taipei City, Taiwan 10353",OK,,https://s.openrice.com/cHRSm02CCu700~uZAvnKQ,,,,,,,,,,,,,,,,
台北,天鍋宴 天母店,士林區天母北路66-1號,天鍋宴 天母店 士林區天母北路66-1號,ChIJzX5YI32uQjQRsu_0I0LQYjI,天鍋宴天母店,"No. 66-1號, Tianmu N Rd, Shilin District, Taipei City, Taiwan 111",OK,,https://s.openrice.com/cHRSm024XO200~uZAvnKQ,,,,,,,,,,,,,,,,
台北,天鍋宴 芝山店,士林區中山北路六段35巷27號,天鍋宴 芝山店 士林區中山北路六段35巷27號,ChIJibGuaJeuQjQRdesDerAUGkE,天鍋宴芝山店,"No. 27號, Lane 35, Section 6, Zhongshan N Rd, Shilin District, Taipei City, Taiwan 111",OK,,https://s.openrice.com/cHRSm02wky300~uZAvnKQ,,,,,,,,,,,,,,,,
台北,天鍋宴 西湖店,內湖區環山路一段12號,天鍋宴 西湖店 內湖區環山路一段12號,ChIJvZJNMROtQjQRRPz270eqznc,天鍋宴西湖店,"No. 12號, Section 1, Huanshan Rd, Neihu District, Taipei City, Taiwan 114",OK,,https://s.openrice.com/cHRSm02g78700~uZAvnKQ,,,,,,,,,,,,,,,,
台中,肆兩居酒屋(開二聯不用打統編 店家是免統一發票),403台中市西區西屯路一段228號,肆兩居酒屋(開二聯不用打統編 店家是免統一發票) 403台中市西區西屯路一段228號,ChIJTS3CO0c9aTQRmCW9XQy5-OA,肆兩居酒屋｜原少箖居酒屋老闆沒換｜台中美食｜宵夜｜串燒｜燒烤｜西區,"No. 228號, Section 1, Xitun Rd, West District, Taichung City, Taiwan 40354",OK,,https://s.openrice.com/cHRSmW2vyQ3W0~uZAvnKQ,,,,,,,,,,,,,,,,
台北,魚民食堂,台北市信義區信安街186號,魚民食堂 台北市信義區信安街186號,ChIJPf_dpjaqQjQR5aK-BKDKk0c,魚民日本料理,"No. 186號, Xin'an St, Xinyi District, Taipei City, Taiwan 110",OK,,https://s.openrice.com/cHRSm0272G000~uZAvnKQ,,,,,,,,,,,,,,,,
台北,JokeR Bistro & Bar,松山區市民大道四段163號,JokeR Bistro & Bar 松山區市民大道四段163號,ChIJFaEFfcSrQjQRWg_0iquYwz8,JOKER Bar & Bistro,"No. 163號, Section 4, Civic Blvd, Songshan District, Taipei City, Taiwan 105",OK,,https://s.openrice.com/cHRSm02uCy3W0~dPymXb1bX,,,,,,,,,,,,,,,,
台北,K.D Bistro Taipei,106台北市大安區光復南路346巷21號,K.D Bistro Taipei 106台北市大安區光復南路346巷21號,ChIJCSgrlBerQjQR-1B8SzoxECg,Oie Taipei,"106, Taiwan, Taipei City, Da’an District, Lane 240, Guangfu S Rd, 50號1樓",OK,,https://s.openrice.com/cHRSm02jyC3W0~dPymXb1bX,,,,,,,,,,,,,,,,
台北,45 OId BAR Coffee 公館,台北市中正區羅斯福路四段110號2樓,45 OId BAR Coffee 公館 台北市中正區羅斯福路四段110號2樓,ChIJw-MfWgSpQjQRzrMsRxRRdIA,公館45 Old Bar Coffee,"100, Taiwan, Taipei City, Zhongzheng District, Section 4, Roosevelt Rd, 110號2樓",OK,,https://s.openrice.com/cHRSm021T4700~dPymXb1bX,,,,,,,,,,,,,,,,
